TV,Radio,Social Media,Influencer,Sales,Investimento,Rentabilidade
23000000.0,3424421.95,1254887.33,Nano,82711025.45,27679309.28,298.82
25000000.0,21571600.34,182594.13,Micro,89093245.1,46754194.47,190.56
61000000.0,24026701.53,4468540.01,Macro,214506738.4,89495241.54,239.69
92000000.0,36281394.1,7693023.89,Mega,334254823.1,135974417.99,245.82
52000000.0,14718757.81,5067918.07,Micro,184283267.5,71786675.88,256.71
42000000.0,25043443.01,7954162.78,Macro,151130226.8,74997605.79,201.51
87000000.0,26263446.06,4666254.35,Mega,314086775.6,117929700.41,266.33
23000000.0,3511058.48,1668667.49,Nano,82129657.5,28179725.98,291.45
16000000.0,1114215.61,124305.51,Micro,55749757.86,17238521.12,323.4
97000000.0,31597585.82,6096167.03,Macro,345600241.2,134693752.85,256.58
83000000.0,22123183.89,4548473.43,Mega,301021339.7,109671657.33,274.48
32000000.0,7235169.67,4165978.17,Micro,114222551.5,43401147.85,263.18
81000000.0,30516785.52,4253765.85,Mega,286336174.7,115770551.37,247.33
81000000.0,35744008.62,8485579.31,Mega,290199182.7,125229587.93,231.73
32000000.0,9445032.08,904710.41,Nano,115359243.5,42349742.49,272.4
24000000.0,11041007.73,581803.23,Nano,82909969.55,35622810.96,232.74
93000000.0,28274657.69,2404138.73,Mega,328321734.3,123678796.41,265.46
52000000.0,20597441.92,5687517.29,Mega,183612001.2,78284959.21,234.54
21000000.0,2027718.36,542771.43,Nano,70908767.24,23570489.79,300.84
15000000.0,7888210.85,3998362.07,Macro,53544007.83,26886572.92,199.15
62000000.0,19939749.43,1581668.39,Mega,222469247.7,83521417.83,266.36
45000000.0,14765146.66,4973730.49,Mega,159811595.3,64738877.15,246.86
84000000.0,29281035.83,4182346.52,Micro,300753933.1,117463382.35,256.04
12000000.0,8466708.97,4076583.62,Mega,41869916.28,24543292.59,170.6
66000000.0,23162597.64,2051333.55,Mega,238371437.8,91213931.19,261.33
71000000.0,21684785.21,4362889.04,Mega,253461327.7,97047674.25,261.17
30000000.0,2763161.92,1491292.04,Nano,108707990.1,34254453.96,317.35
96000000.0,36136794.66,8724352.45,Nano,340797981.9,140861147.11,241.94
81000000.0,36010622.77,9307983.04,Micro,291870250.2,126318605.81,231.06
61000000.0,13623839.17,1081630.03,Mega,218796742.3,75705469.2,289.01
88000000.0,31296566.8,6268563.75,Nano,312233630.2,125565130.55,248.66
95000000.0,25721702.47,3653918.83,Micro,338726565.1,124375621.3,272.34
32000000.0,17778745.58,6010796.58,Macro,108835265.2,55789542.16,195.08
23000000.0,3159149.15,1838038.35,Mega,84468576.38,27997187.5,301.7
19000000.0,11843083.84,1411744.53,Macro,63789172.82,32254828.37,197.77
99000000.0,35308148.16,8233628.81,Macro,347882139.3,142541776.97,244.06
21000000.0,17728498.06,1316670.35,Micro,72793191.86,40045168.41,181.78
83000000.0,22647669.91,1815303.05,Macro,294372932.9,107462972.96,273.93
34000000.0,9529038.85,46324.51,Macro,122398031.0,43575363.37,280.89
65000000.0,21828682.04,3852364.91,Macro,226068098.3,90681046.95,249.3
42000000.0,11666852.28,3124114.19,Nano,147670320.6,56790966.47,260.02
28000000.0,11742885.88,1545790.54,Nano,108654241.1,41288676.42,263.16
84000000.0,23158837.78,6493394.97,Macro,301979688.8,113652232.75,265.71
74000000.0,31200631.84,5956147.64,Macro,262000008.7,111156779.48,235.7
58000000.0,31499367.76,5374436.82,Micro,203057894.5,94873804.58,214.03
63000000.0,21792805.7,393588.98,Nano,223841894.7,85186394.68,262.77
46000000.0,21959809.33,880593.23,Micro,164791014.0,68840402.56,239.38
51000000.0,24916486.19,4628289.39,Mega,180374608.6,80544775.58,223.94
42000000.0,9352963.72,606126.65,Mega,146357785.3,51959090.37,281.68
98000000.0,31289775.5,4623306.13,Nano,343940085.9,133913081.62,256.84
18000000.0,10137814.43,3181971.71,Macro,66548402.94,31319786.14,212.48
72000000.0,19464389.29,1767531.14,Nano,258017836.5,93231920.43,276.75
90000000.0,29941901.76,8348998.11,Mega,320715344.4,128290899.87,249.99
47000000.0,13854706.07,3723619.48,Macro,167087395.8,64578325.55,258.74
11000000.0,15259655.83,1938091.21,Micro,42719955.48,28197747.04,151.5
59000000.0,13021387.2,3264331.68,Micro,211077773.4,75285718.87,280.37
49000000.0,15758742.51,1621958.38,Macro,173099117.2,66380700.89,260.77
51000000.0,23287727.76,6650243.24,Mega,178298128.3,80937971.0,220.29
49000000.0,23082459.94,5745417.56,Macro,173727245.6,77827877.5,223.22
88000000.0,25781362.3,5715407.91,Macro,313657339.1,119496770.2,262.48
49000000.0,15441920.8,64057.63,Mega,175730826.8,64505978.43,272.43
21000000.0,5092818.75,1400162.56,Mega,81000137.19,27492981.31,294.62
84000000.0,33492218.79,9638966.35,Nano,297486816.5,127131185.14,234.0
13000000.0,4027757.62,216286.52,Micro,44068899.06,17244044.14,255.56
55000000.0,11313639.36,1457213.77,Nano,192800061.9,67770853.13,284.49
73000000.0,18966362.14,4058402.64,Mega,260890447.6,96024764.77,271.69
47000000.0,19831380.83,2825675.85,Micro,170979336.0,69657056.68,245.46
34000000.0,16279259.7,5187613.79,Macro,119472774.9,55466873.49,215.39
98000000.0,26230756.58,4307673.46,Mega,347574739.7,128538430.04,270.41
72000000.0,29401839.96,883780.67,Micro,255282902.8,102285620.63,249.58
59000000.0,28351023.74,6541167.8,Macro,210399870.7,93892191.54,224.09
88000000.0,33992322.28,5781691.28,Mega,311607751.6,127774013.56,243.87
94000000.0,31213149.27,6894316.97,Nano,334320575.7,132107466.25,253.07
55000000.0,13727298.82,3332910.98,Nano,201156841.9,72060209.8,279.15
23000000.0,10725530.38,564039.18,Nano,80786418.66,34289569.56,235.6
63000000.0,16100845.62,3055372.49,Micro,224197898.6,82156218.11,272.89
31000000.0,7047015.2,4181179.21,Nano,107972791.0,42228194.41,255.69
29000000.0,11535454.76,3916642.74,Micro,103882323.7,44452097.5,233.69
100000000.0,38470628.83,5793620.02,Macro,358350538.6,144264248.85,248.4
21000000.0,6286843.93,131835.82,Macro,71400973.42,27418679.75,260.41
15000000.0,388039.55,1104823.05,Macro,52038373.85,16492862.6,315.52
63000000.0,13476898.76,3355966.24,Macro,226135424.7,79832865.0,283.26
43000000.0,27200068.49,8702652.38,Mega,153656721.2,78902720.87,194.74
97000000.0,42331654.35,8486323.79,Mega,348392736.3,147817978.14,235.69
19000000.0,9057538.98,1480035.41,Macro,69364806.56,29537574.39,234.84
100000000.0,32400653.11,3784145.33,Nano,355051626.2,136184798.44,260.71
62000000.0,11563127.36,1926692.96,Mega,220609242.1,75489820.32,292.24
37000000.0,7258206.8,4582012.22,Nano,131730554.8,48840219.02,269.72
88000000.0,25026559.62,4133996.81,Nano,314945472.6,117160556.43,268.82
33000000.0,8177614.37,3447205.65,Nano,119400584.6,44624820.02,267.57
37000000.0,5264623.34,2531732.22,Nano,130959158.8,44796355.57,292.34
66000000.0,23915395.8,3955480.44,Mega,240692926.8,93870876.24,256.41
79000000.0,20556385.71,2577389.22,Macro,281295395.7,102133774.93,275.42
67000000.0,27533560.57,10453920.75,Macro,242587370.6,104987481.32,231.06
43000000.0,14106229.44,750124.73,Macro,146532111.6,57856354.17,253.27
61000000.0,27241369.91,4250422.34,Nano,214436737.6,92491792.25,231.84
81000000.0,30661253.73,7211115.25,Micro,291143557.1,118872368.97,244.92
17000000.0,8797291.42,2409158.22,Macro,61219107.58,28206449.64,217.04
90000000.0,25225666.44,3061937.93,Micro,321070113.7,118287604.37,271.43
16000000.0,5735731.25,2354334.53,Macro,58209518.43,24090065.77,241.63
68000000.0,19776179.83,3217632.43,Micro,240803009.3,90993812.26,264.64
90000000.0,32725478.32,8829536.24,Mega,319437526.3,131555014.56,242.82
61000000.0,22239345.76,8194791.17,Macro,214396442.6,91434136.93,234.48
32000000.0,10579929.82,64459.59,Mega,117020716.1,42644389.42,274.41
29000000.0,12995866.41,270843.68,Nano,107454572.9,42266710.09,254.23
92000000.0,31461292.3,1744870.62,Micro,330014760.3,125206162.92,263.58
82000000.0,29601113.86,6481908.54,Macro,292209858.5,118083022.4,247.46
24000000.0,7474270.64,440111.08,Mega,84233635.63,31914381.71,263.94
45000000.0,18097007.17,102153.38,Micro,160435103.8,63199160.55,253.86
81000000.0,24062074.96,1540092.05,Nano,292546530.6,106602167.01,274.43
90000000.0,28165020.69,6919147.46,Mega,322233422.6,125084168.15,257.61
62000000.0,27598909.85,3606600.91,Nano,218202091.5,93205510.76,234.11
43000000.0,17655444.44,2395348.97,Micro,154226170.6,63050793.41,244.61
68000000.0,19131419.21,6834952.14,Micro,240226864.0,93966371.35,255.65
20000000.0,6416720.78,2258860.61,Nano,66767202.86,28675581.39,232.84
45000000.0,6359354.01,704366.8,Mega,159707336.5,52063720.81,306.75
60000000.0,15527662.21,2055274.23,Macro,210905168.5,77582936.44,271.84
17000000.0,9150564.56,4636304.29,Macro,56484930.55,30786868.86,183.47
22000000.0,20346734.91,5491167.1,Mega,76961671.34,47837902.01,160.88
24000000.0,4799850.69,570028.46,Macro,90333152.35,29369879.15,307.57
56000000.0,17736733.83,2094383.19,Micro,201021538.5,75831117.02,265.09
36000000.0,6101045.82,3262967.85,Micro,136939726.6,45364013.67,301.87
15000000.0,3518069.64,2293790.32,Micro,55261284.48,20811859.96,265.53
44000000.0,15669266.62,1086781.26,Nano,153117175.7,60756047.88,252.02
26000000.0,17836649.74,5109696.73,Micro,91751214.22,48946346.47,187.45
100000000.0,37403986.0,6441653.55,Nano,354572402.1,143845639.55,246.5
21000000.0,5417999.56,4626973.9,Mega,72738979.01,31044973.46,234.3
62000000.0,26586277.29,4520665.6,Micro,222122981.0,93106942.89,238.57
41000000.0,12501604.07,1247269.97,Macro,148491792.1,54748874.04,271.22
85000000.0,36077756.4,11403625.04,Macro,304970625.5,132481381.44,230.2
88000000.0,31023027.38,7352545.03,Macro,318149536.0,126375572.41,251.75
25000000.0,5384656.35,631990.73,Mega,83574354.37,31016647.08,269.45
14000000.0,7388485.71,120490.4,Mega,49976497.11,21508976.1,232.35
100000000.0,31359030.37,6512735.64,Macro,355524454.6,137871766.01,257.87
42000000.0,7277728.63,277136.78,Macro,146937291.5,49554865.41,296.51
54000000.0,21469408.81,1186421.6,Macro,197665854.7,76655830.41,257.86
23000000.0,10051414.81,156850.98,Micro,82319986.5,33208265.79,247.89
44000000.0,12019347.06,4631654.34,Nano,160052294.9,60651001.4,263.89
46000000.0,17782609.17,3773452.77,Macro,170781325.1,67556061.94,252.8
69000000.0,28000481.04,7370702.57,Micro,243091019.8,104371183.61,232.91
55000000.0,19955729.23,5245123.38,Micro,197735329.1,80200852.61,246.55
40000000.0,9100429.14,2705529.9,Macro,147593572.9,51805959.03,284.9
40000000.0,13931036.2,3935940.56,Nano,143172888.5,57866976.76,247.42
48000000.0,16360001.05,3914305.45,Macro,166618204.3,68274306.5,244.04
70000000.0,17067614.98,3299867.28,Macro,248668284.0,90367482.26,275.17
99000000.0,24978442.92,2640894.76,Macro,355525305.7,126619337.68,280.78
72000000.0,24183585.39,4736877.63,Mega,249427962.8,100920463.02,247.15
49000000.0,12072169.87,4381532.38,Macro,176835525.5,65453702.25,270.17
74000000.0,26312313.51,5591730.81,Macro,264544722.3,105904044.32,249.8
17000000.0,6837294.84,2314950.18,Macro,61653624.93,26152245.02,235.75
88000000.0,30245765.52,6376378.07,Macro,313260459.3,124622143.59,251.37
61000000.0,26666744.18,3698028.59,Micro,215797298.5,91364772.77,236.19
13000000.0,7430197.11,1294086.17,Micro,44849052.95,21724283.28,206.45
45000000.0,18806084.05,1052299.17,Nano,156574162.2,64858383.22,241.41
50000000.0,9960473.77,904872.7,Micro,179725057.2,60865346.48,295.28
33000000.0,23179951.62,4492850.8,Macro,120655294.3,60672802.42,198.86
12000000.0,1228081.7,1523414.74,Macro,33509809.53,14751496.44,227.16
35000000.0,13942331.65,1387046.45,Mega,123552959.4,50329378.1,245.49
60000000.0,29732540.05,2012395.32,Mega,212602054.7,91744935.37,231.73
29000000.0,10377257.89,61983.88,Mega,102774790.5,39439241.77,260.59
93000000.0,37347782.16,8278557.96,Nano,333874292.8,138626340.12,240.84
58000000.0,14757419.85,1887767.55,Mega,208896340.1,74645187.4,279.85
52000000.0,25300558.71,2365394.44,Mega,186342862.0,79665953.15,233.91
26000000.0,1218353.88,1270443.87,Micro,90054222.41,28488797.75,316.1
68000000.0,21076963.95,1240824.21,Macro,247316684.2,90317788.16,273.83
70000000.0,22950871.3,5688322.89,Mega,251130032.6,98639194.19,254.59
74000000.0,29203181.44,5343638.0,Mega,265694900.3,108546819.44,244.77
28000000.0,15732501.28,7952641.07,Mega,101239819.2,51685142.35,195.88
97000000.0,34855167.99,8128920.86,Macro,349278669.4,139984088.85,249.51
61000000.0,17999667.63,689676.12,Nano,210805044.2,79689343.75,264.53
25000000.0,8466518.68,648548.34,Mega,89250598.61,34115067.02,261.62
73000000.0,15850810.95,3055215.88,Mega,262641730.1,91906026.83,285.77
29000000.0,18184803.38,1570359.46,Macro,102533430.8,48755162.84,210.3
67000000.0,12849485.87,3413281.05,Mega,237559992.0,83262766.92,285.31
89000000.0,33391879.31,6297544.4,Mega,319447172.2,128689423.71,248.23
31000000.0,14300824.34,2954928.66,Nano,109774549.6,48255753.0,227.48
55000000.0,10569174.99,2990738.29,Mega,194997445.8,68559913.28,284.42
97000000.0,34030915.96,4107471.03,Mega,349629027.5,135138386.99,258.72
96000000.0,38349827.28,5625677.28,Nano,343716156.9,139975504.56,245.55
21000000.0,6701206.99,886158.1,Macro,73721196.44,28587365.09,257.88
75000000.0,27694576.86,6330322.06,Mega,264950387.5,109024898.92,243.02
28000000.0,7462653.67,2487820.22,Micro,100225153.1,37950473.89,264.09
47000000.0,15892860.29,2001411.88,Mega,167724668.4,64894272.17,258.46
95000000.0,43129331.67,10174983.49,Micro,339871732.3,148304315.16,229.17
13000000.0,1311583.98,917868.93,Micro,48232082.85,15229452.91,316.7
28000000.0,12990506.02,3381622.72,Micro,98903525.08,44372128.74,222.9
99000000.0,36876301.84,7618605.06,Mega,351807328.1,143494906.9,245.17
64000000.0,18669679.58,3045508.87,Mega,227315652.0,85715188.45,265.2
70000000.0,24703915.19,5052822.58,Mega,253938774.5,99756737.77,254.56
31000000.0,9847549.54,553308.61,Micro,109553768.7,41400858.15,264.62
70000000.0,24122860.29,1078746.88,Nano,252088241.9,95201607.17,264.79
96000000.0,33737173.68,8701501.37,Micro,343046047.8,138438675.05,247.8
100000000.0,32386320.69,6903400.29,Mega,350843740.8,139289720.98,251.88
75000000.0,20771190.06,1930360.2,Nano,268862986.5,97701550.26,275.19
98000000.0,27669811.56,1605374.72,Nano,345555931.2,127275186.28,271.5
71000000.0,30934317.08,4066906.07,Macro,251143668.8,106001223.15,236.93
25000000.0,10698379.15,1359456.06,Mega,87956553.5,37057835.21,237.35
30000000.0,7377348.34,4990927.84,Macro,106483048.5,42368276.18,251.33
17000000.0,7759342.53,1962255.8,Nano,61872976.16,26721598.33,231.55
83000000.0,37716265.04,4007700.09,Macro,293838167.7,124723965.13,235.59
20000000.0,11478234.14,695769.91,Nano,74531857.47,32174004.05,231.65
89000000.0,36060872.41,2325705.69,Nano,316582361.6,127386578.1,248.52
16000000.0,13828103.14,890157.94,Mega,54741925.97,30718261.08,178.21
20000000.0,14685318.92,2331899.83,Mega,68639899.03,37017218.75,185.43
13000000.0,14522123.52,2823846.86,Nano,48857249.6,30345970.38,161.0
83000000.0,28826713.81,5519575.0,Macro,292089577.5,117346288.81,248.91
47000000.0,22149745.84,5275784.9,Micro,169598017.4,74425530.74,227.88
68000000.0,14028806.22,1276217.74,Nano,241237427.6,83305023.96,289.58
38000000.0,7736680.24,2059609.76,Mega,137813093.8,47796290.0,288.33
77000000.0,29769755.37,2856585.74,Macro,270488153.9,109626341.11,246.74
64000000.0,27024802.86,3399217.63,Macro,226754030.5,94424020.49,240.14
94000000.0,16780141.84,2965429.42,Nano,334786714.3,113745571.26,294.33
34000000.0,16687324.93,377600.77,Mega,119292055.3,51064925.7,233.61
50000000.0,14957407.04,1952884.79,Mega,178374552.2,66910291.83,266.59
97000000.0,32097082.48,6671544.86,Micro,340841575.5,135768627.34,251.05
65000000.0,16009378.58,1309538.33,Micro,226145126.5,82318916.91,274.72
66000000.0,21835133.17,6269988.28,Mega,232622238.4,94105121.45,247.19
93000000.0,36812275.31,3083608.29,Mega,331028834.8,132895883.6,249.09
55000000.0,20488687.64,5290458.67,Mega,202354757.5,80779146.31,250.5
63000000.0,14586612.04,2221679.64,Nano,226019273.3,79808291.68,283.2
62000000.0,18225988.41,6618429.61,Nano,219889984.9,86844418.02,253.2
51000000.0,14765559.49,4811434.2,Nano,180756591.1,70576993.69,256.11
20000000.0,12301206.09,1123406.63,Mega,75221267.44,33424612.72,225.05
79000000.0,19481775.41,2244635.01,Macro,277443726.8,100726410.42,275.44
83000000.0,28181723.12,6851154.68,Nano,294467952.7,118032877.8,249.48
84000000.0,22326682.18,165284.7,Micro,297071065.9,106491966.88,278.96
41000000.0,14819247.44,6158927.92,Nano,145231725.1,61978175.36,234.33
78000000.0,23930880.14,3943732.85,Mega,275098804.9,105874612.99,259.83
73000000.0,31327127.2,10260553.57,Nano,259859083.2,114587680.77,226.78
62000000.0,30095345.82,8267241.17,Nano,220853925.5,100362586.99,220.06
97000000.0,35166875.25,5677768.97,Mega,342731527.2,137844644.22,248.64
97000000.0,35734616.99,6814448.79,Micro,347678480.6,139549065.78,249.14
24000000.0,9225854.71,3542555.39,Micro,90494264.22,36768410.1,246.12
43000000.0,12323095.93,1312615.05,Macro,154699961.9,56635710.98,273.15
17000000.0,1161547.76,126207.26,Nano,60623669.83,18287755.02,331.5
39000000.0,16974911.96,5187082.92,Micro,144822980.1,61161994.88,236.79
35000000.0,6464550.16,1375936.38,Mega,125982086.1,42840486.54,294.07
63000000.0,25440215.21,3473814.32,Mega,222988742.8,91914029.53,242.61
70000000.0,20267133.98,5456285.57,Mega,247439027.3,95723419.55,258.49
18000000.0,8619233.61,380371.93,Mega,66169313.58,26999605.54,245.08
66000000.0,19705367.29,6268882.4,Macro,235419761.1,91974249.69,255.96
73000000.0,33446960.21,5205860.62,Mega,260741806.5,111652820.83,233.53
75000000.0,32983984.94,5622825.53,Nano,267744803.3,113606810.47,235.68
78000000.0,18159047.4,4246496.18,Mega,274093996.5,100405543.58,272.99
57000000.0,17891517.81,4776428.45,Micro,203573233.3,79667946.27,255.53
69000000.0,19030068.96,2701390.22,Micro,246240306.2,90731459.18,271.39
54000000.0,24365756.11,5020143.56,Macro,194531264.1,83385899.67,233.29
51000000.0,13354891.42,6071647.85,Macro,180628307.1,70426539.27,256.48
90000000.0,23850969.81,1784880.3,Macro,319635864.3,115635850.11,276.42
58000000.0,25104162.47,6380922.01,Macro,203677428.3,89485084.48,227.61
78000000.0,24992099.95,4209574.55,Macro,277241336.6,107201674.5,258.62
42000000.0,25887657.29,3593714.64,Nano,150942949.9,71481371.93,211.16
91000000.0,35430365.45,4872217.98,Nano,324852500.7,131302583.43,247.41
53000000.0,12943630.13,1404957.12,Mega,187157555.3,67348587.25,277.89
65000000.0,18742489.41,2460787.08,Micro,231280973.1,86203276.49,268.3
61000000.0,24660645.52,3371495.53,Mega,217442370.5,89032141.05,244.23
46000000.0,15575678.24,3615100.14,Nano,168715680.4,65190778.38,258.8
53000000.0,22585641.93,2507439.56,Mega,185527033.3,78093081.5,237.57
65000000.0,23578661.43,2856656.79,Mega,232555023.2,91435318.23,254.34
28000000.0,15046495.78,4417364.14,Macro,97301207.41,47463859.92,205.0
26000000.0,3205844.81,1792202.95,Macro,95060034.66,30998047.76,306.66
89000000.0,29196400.99,5766582.74,Mega,314874178.2,123962983.72,254.01
86000000.0,28018778.18,4629252.43,Macro,303389011.1,118648030.61,255.71
27000000.0,13270340.4,858878.02,Micro,92400453.62,41129218.42,224.66
70000000.0,18782841.41,3505200.7,Micro,249585948.8,92288042.11,270.44
52000000.0,19832342.62,1810460.47,Macro,188852323.7,73642803.08,256.44
58000000.0,24296139.86,3260725.85,Macro,207138848.0,85556865.72,242.11
10000000.0,2112089.42,2920708.71,Mega,32237030.02,15032798.12,214.44
22000000.0,3119413.49,2819735.38,Micro,80242441.09,27939148.88,287.2
33000000.0,12126543.95,210453.26,Macro,117452731.6,45336997.21,259.07
55000000.0,16347260.96,1401877.03,Micro,193398945.9,72749137.99,265.84
59000000.0,24118620.64,4750725.41,Micro,213912535.2,87869346.05,243.44
63000000.0,14021663.14,2265041.57,Nano,226196056.9,79286704.71,285.29
59000000.0,24996564.38,7915971.31,Nano,206993417.9,91912535.69,225.21
54000000.0,27341824.53,5530695.64,Mega,188944876.7,86872520.17,217.5
